opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,engage_day,engage_month,engage_year,engage_quarter,close_day,close_month,close_year,close_quarter,manager,regional_office,series,sales_price
WAFSPTW6,Vicki Laflamme,GTX Basic,Lexiqvolax,Won,2017-07-03,2017-07-14 00:00:00.000000000,491.00,medical,2004,1618.89,3889,United States,Indépendant,Monday,July,2017,3,Friday,July,2017,3,Celia Rouche,West,GTX,550.00
5FYPINRL,Violet Mclelland,MG Special,Donware,Lost,2017-07-03,2017-07-16 00:00:00.000000000,0.00,marketing,1999,1197.44,2570,United States,Indépendant,Monday,July,2017,3,Sunday,July,2017,3,Cara Losch,East,MG,55.00
VLPSQ076,Wilburn Farren,MG Advanced,Betasoloin,Lost,2017-07-03,2017-07-12 00:00:00.000000000,0.00,medical,1999,251.41,495,United States,Indépendant,Monday,July,2017,3,Wednesday,July,2017,3,Cara Losch,East,MG,3393.00
3AX6QBR3,Wilburn Farren,MG Advanced,Donquadtech,Won,2017-07-03,2017-09-07 00:00:00.000000000,3101.00,technolgy,1992,1712.68,3194,United States,Acme Corporation,Monday,July,2017,3,Thursday,September,2017,3,Cara Losch,East,MG,3393.00
ZY3AVAK0,Zane Levy,MG Special,Y-corporation,Lost,2017-07-03,2017-08-22 00:00:00.000000000,0.00,employment,1983,2871.35,9561,United States,Indépendant,Monday,July,2017,3,Tuesday,August,2017,3,Summer Sewald,West,MG,55.00
FVCL72VU,Anna Snelling,GTX Plus Pro,Cancity,Lost,2017-07-04,2017-07-14 00:00:00.000000000,0.00,retail,2001,718.62,2448,United States,Indépendant,Tuesday,July,2017,3,Friday,July,2017,3,Dustin Brinkmann,Central,GTX,5482.00
24OSGLGF,Anna Snelling,MG Special,Dontechi,Won,2017-07-04,2017-07-06 00:00:00.000000000,56.00,software,1982,4618.00,10083,United States,Indépendant,Tuesday,July,2017,3,Thursday,July,2017,3,Dustin Brinkmann,Central,MG,55.00
49T60OCI,Cassey Cress,GTX Plus Pro,Scottech,Engaging,2017-07-04,2017-07-31 00:44:08.275862016,472.00,marketing,2012,45.39,100,United States,Inity,Tuesday,July,2017,3,Monday,July,2017,3,Rocco Neubert,East,GTX,5482.00
31NQQEEO,Cassey Cress,GTX Basic,Opentech,Lost,2017-07-04,2017-09-11 00:00:00.000000000,0.00,finance,1994,355.23,853,United States,Indépendant,Tuesday,July,2017,3,Monday,September,2017,3,Rocco Neubert,East,GTX,550.00
ADRU5BLP,Darcel Schlecht,GTX Plus Basic,Inity,Lost,2017-07-04,2017-07-12 00:00:00.000000000,0.00,marketing,1986,2403.58,8801,United States,Indépendant,Tuesday,July,2017,3,Wednesday,July,2017,3,Melvin Marxen,Central,GTX,1096.00
AUPXRV8O,Darcel Schlecht,GTX Plus Basic,Ron-tech,Won,2017-07-04,2017-09-05 00:00:00.000000000,1300.00,medical,1992,3922.42,6837,United States,Indépendant,Tuesday,July,2017,3,Tuesday,September,2017,3,Melvin Marxen,Central,GTX,1096.00
CI00UV0Y,Darcel Schlecht,GTXPro,Rundofase,Won,2017-07-04,2017-07-05 00:00:00.000000000,4544.00,technolgy,1983,1008.06,1238,United States,Indépendant,Tuesday,July,2017,3,Wednesday,July,2017,3,Melvin Marxen,Central,Inconnu,1096.00
VH3C0A8F,Donn Cantrell,GTX Basic,Mathtouch,Lost,2017-07-04,2017-07-05 00:00:00.000000000,0.00,marketing,1984,3027.46,9516,Jordan,Indépendant,Tuesday,July,2017,3,Wednesday,July,2017,3,Rocco Neubert,East,GTX,550.00
1E5MFGR7,Donn Cantrell,GTX Basic,Plussunin,Lost,2017-07-04,2017-09-26 00:00:00.000000000,0.00,retail,2003,1419.98,4018,United States,Indépendant,Tuesday,July,2017,3,Tuesday,September,2017,3,Rocco Neubert,East,GTX,550.00
TS2JEK3E,Donn Cantrell,GTX Basic,Betasoloin,Won,2017-07-04,2017-09-23 00:00:00.000000000,531.00,medical,1999,251.41,495,United States,Indépendant,Tuesday,July,2017,3,Saturday,September,2017,3,Rocco Neubert,East,GTX,550.00
4R0TB2CL,Donn Cantrell,GTXPro,Bubba Gump,Won,2017-07-04,2017-07-13 00:00:00.000000000,4669.00,software,2002,987.39,2253,United States,Indépendant,Tuesday,July,2017,3,Thursday,July,2017,3,Rocco Neubert,East,Inconnu,1096.00
5OJ3QR1W,Gladys Colclough,MG Special,Inity,Lost,2017-07-04,2017-11-03 00:00:00.000000000,0.00,marketing,1986,2403.58,8801,United States,Indépendant,Tuesday,July,2017,3,Friday,November,2017,4,Melvin Marxen,Central,MG,55.00
R162LSFR,Kami Bicknell,GTXPro,Goodsilron,Lost,2017-07-04,2017-07-06 00:00:00.000000000,0.00,marketing,2000,2952.73,5107,United States,Indépendant,Tuesday,July,2017,3,Thursday,July,2017,3,Summer Sewald,West,Inconnu,1096.00
W07RZO17,Kary Hendrixson,MG Advanced,Inconnu,Engaging,2017-07-04,2017-07-29 17:37:25.970149376,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Tuesday,July,2017,3,Saturday,July,2017,3,Summer Sewald,West,MG,3393.00
X7J3O7TC,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2017-07-04,2017-07-11 00:00:00.000000000,0.00,software,2013,98.79,96,United States,Bubba Gump,Tuesday,July,2017,3,Tuesday,July,2017,3,Summer Sewald,West,GTX,550.00
Q7RV0YW6,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-07-04,2017-07-10 00:00:00.000000000,0.00,services,2003,692.19,1922,United States,Indépendant,Tuesday,July,2017,3,Monday,July,2017,3,Summer Sewald,West,GTX,1096.00
S5E8MBO3,Markita Hansen,GTX Basic,Plexzap,Lost,2017-07-04,2017-09-19 00:00:00.000000000,0.00,retail,2001,2437.85,4874,United States,Indépendant,Tuesday,July,2017,3,Tuesday,September,2017,3,Celia Rouche,West,GTX,550.00
UGB3A3CE,Maureen Marcano,MG Special,Inconnu,Engaging,2017-07-04,2017-07-29 18:49:00.845070336,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Tuesday,July,2017,3,Saturday,July,2017,3,Summer Sewald,West,MG,55.00
QE6A49LE,Moses Frase,MG Special,Hottechi,Lost,2017-07-04,2017-07-11 00:00:00.000000000,0.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Tuesday,July,2017,3,Tuesday,July,2017,3,Dustin Brinkmann,Central,MG,55.00
XGMMHWZC,Moses Frase,GTX Basic,Domzoom,Won,2017-07-04,2017-09-25 00:00:00.000000000,475.00,entertainment,1998,217.87,551,United States,Indépendant,Tuesday,July,2017,3,Monday,September,2017,3,Dustin Brinkmann,Central,GTX,550.00
7MK55ULJ,Moses Frase,GTX Plus Basic,Ron-tech,Won,2017-07-04,2017-07-05 00:00:00.000000000,1102.00,medical,1992,3922.42,6837,United States,Indépendant,Tuesday,July,2017,3,Wednesday,July,2017,3,Dustin Brinkmann,Central,GTX,1096.00
0VZIDVCC,Moses Frase,MG Special,Zumgoity,Won,2017-07-04,2017-07-09 00:00:00.000000000,55.00,medical,1984,441.08,1210,United States,Indépendant,Tuesday,July,2017,3,Sunday,July,2017,3,Dustin Brinkmann,Central,MG,55.00
D1XYQH35,Niesha Huffines,GTX Basic,Treequote,Lost,2017-07-04,2017-07-15 00:00:00.000000000,0.00,telecommunications,1988,5266.09,8595,United States,Sonron,Tuesday,July,2017,3,Saturday,July,2017,3,Melvin Marxen,Central,GTX,550.00
XAR2VX09,Versie Hillebrand,MG Special,Scottech,Lost,2017-07-04,2017-07-06 00:00:00.000000000,0.00,marketing,2012,45.39,100,United States,Inity,Tuesday,July,2017,3,Thursday,July,2017,3,Dustin Brinkmann,Central,MG,55.00
YTQH4YM9,Versie Hillebrand,MG Special,Cancity,Won,2017-07-04,2017-07-05 00:00:00.000000000,63.00,retail,2001,718.62,2448,United States,Indépendant,Tuesday,July,2017,3,Wednesday,July,2017,3,Dustin Brinkmann,Central,MG,55.00
KMLW6GXY,Vicki Laflamme,MG Advanced,Kan-code,Lost,2017-07-04,2017-07-12 00:00:00.000000000,0.00,software,1982,11698.03,34288,United States,Indépendant,Tuesday,July,2017,3,Wednesday,July,2017,3,Celia Rouche,West,MG,3393.00
IG734VZK,Vicki Laflamme,GTX Plus Pro,Plusstrip,Won,2017-07-04,2017-07-14 00:00:00.000000000,5971.00,entertainment,2002,349.81,315,United States,Indépendant,Tuesday,July,2017,3,Friday,July,2017,3,Celia Rouche,West,GTX,5482.00
W3C2KLXD,Wilburn Farren,GTX Plus Pro,Ganjaflex,Won,2017-07-04,2017-08-27 00:00:00.000000000,5710.00,retail,1995,5158.71,17479,Japan,Indépendant,Tuesday,July,2017,3,Sunday,August,2017,3,Cara Losch,East,GTX,5482.00
8Z1SIQSI,Zane Levy,GTXPro,Rantouch,Lost,2017-07-04,2017-07-09 00:00:00.000000000,0.00,telecommunications,1994,1188.42,3015,United States,Indépendant,Tuesday,July,2017,3,Sunday,July,2017,3,Summer Sewald,West,Inconnu,1096.00
IZJR1WDM,Zane Levy,MG Special,Plexzap,Won,2017-07-04,2017-09-21 00:00:00.000000000,52.00,retail,2001,2437.85,4874,United States,Indépendant,Tuesday,July,2017,3,Thursday,September,2017,3,Summer Sewald,West,MG,55.00
5MRPZ44K,Anna Snelling,GTX Basic,Domzoom,Won,2017-07-05,2017-08-28 00:00:00.000000000,522.00,entertainment,1998,217.87,551,United States,Indépendant,Wednesday,July,2017,3,Monday,August,2017,3,Dustin Brinkmann,Central,GTX,550.00
AWORM94L,Cassey Cress,GTX Basic,Inconnu,Engaging,2017-07-05,2017-07-31 00:44:08.275862016,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Wednesday,July,2017,3,Monday,July,2017,3,Rocco Neubert,East,GTX,550.00
W0LFL18P,Cassey Cress,GTX Plus Basic,Iselectrics,Lost,2017-07-05,2017-07-12 00:00:00.000000000,0.00,technolgy,2011,527.11,1428,United States,Acme Corporation,Wednesday,July,2017,3,Wednesday,July,2017,3,Rocco Neubert,East,GTX,1096.00
5H9ELV2H,Cassey Cress,GTX Plus Pro,Zathunicon,Lost,2017-07-05,2017-07-13 00:00:00.000000000,0.00,retail,2010,71.12,144,United States,Indépendant,Wednesday,July,2017,3,Thursday,July,2017,3,Rocco Neubert,East,GTX,5482.00
KDDN1E4O,Cassey Cress,GTX Plus Basic,Betasoloin,Won,2017-07-05,2017-07-14 00:00:00.000000000,1109.00,medical,1999,251.41,495,United States,Indépendant,Wednesday,July,2017,3,Friday,July,2017,3,Rocco Neubert,East,GTX,1096.00
S8JALB62,Cassey Cress,MG Advanced,The New York Inquirer,Won,2017-07-05,2017-07-06 00:00:00.000000000,3508.00,medical,1996,439.21,792,United States,Indépendant,Wednesday,July,2017,3,Thursday,July,2017,3,Rocco Neubert,East,MG,3393.00
2HPCHBIL,Corliss Cosme,GTX Plus Pro,Bluth Company,Lost,2017-07-05,2017-07-14 00:00:00.000000000,0.00,technolgy,1993,1242.32,3027,United States,Acme Corporation,Wednesday,July,2017,3,Friday,July,2017,3,Cara Losch,East,GTX,5482.00
Q9JV7YXX,Daniell Hammack,GTX Plus Basic,Plussunin,Lost,2017-07-05,2017-07-16 00:00:00.000000000,0.00,retail,2003,1419.98,4018,United States,Indépendant,Wednesday,July,2017,3,Sunday,July,2017,3,Rocco Neubert,East,GTX,1096.00
J3N73B00,Darcel Schlecht,GTXPro,Hottechi,Won,2017-07-05,2017-08-29 00:00:00.000000000,4346.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Wednesday,July,2017,3,Tuesday,August,2017,3,Melvin Marxen,Central,Inconnu,1096.00
STG85Q0N,Donn Cantrell,GTX Basic,Kinnamplus,Lost,2017-07-05,2017-07-06 00:00:00.000000000,0.00,retail,2004,702.72,1831,United States,Indépendant,Wednesday,July,2017,3,Thursday,July,2017,3,Rocco Neubert,East,GTX,550.00
VMI5QYS3,Donn Cantrell,GTXPro,Xx-zobam,Lost,2017-07-05,2017-07-09 00:00:00.000000000,0.00,entertainment,1989,3838.39,8274,United States,Indépendant,Wednesday,July,2017,3,Sunday,July,2017,3,Rocco Neubert,East,Inconnu,1096.00
09W047QT,Donn Cantrell,GTXPro,Umbrella Corporation,Won,2017-07-05,2017-08-10 00:00:00.000000000,4565.00,finance,1998,2022.14,5113,United States,Indépendant,Wednesday,July,2017,3,Thursday,August,2017,3,Rocco Neubert,East,Inconnu,1096.00
VXOZC2CN,Garret Kinder,GTX Plus Basic,Vehement Capital Partners,Won,2017-07-05,2017-09-29 00:00:00.000000000,1319.00,finance,1993,646.10,883,United States,Golddex,Wednesday,July,2017,3,Friday,September,2017,3,Cara Losch,East,GTX,1096.00
JAMW5SWB,James Ascencio,GTXPro,Hottechi,Won,2017-07-05,2017-07-06 00:00:00.000000000,5157.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Wednesday,July,2017,3,Thursday,July,2017,3,Summer Sewald,West,Inconnu,1096.00
WCKKFSVL,Jonathan Berthelot,MG Advanced,Dontechi,Lost,2017-07-05,2017-07-06 00:00:00.000000000,0.00,software,1982,4618.00,10083,United States,Indépendant,Wednesday,July,2017,3,Thursday,July,2017,3,Melvin Marxen,Central,MG,3393.00
GVCWDG9Y,Jonathan Berthelot,GTXPro,Globex Corporation,Won,2017-07-05,2017-07-17 00:00:00.000000000,4213.00,technolgy,2000,1223.72,2497,Norway,Indépendant,Wednesday,July,2017,3,Monday,July,2017,3,Melvin Marxen,Central,Inconnu,1096.00
SXYJU7LC,Kami Bicknell,GTX Basic,Inconnu,Engaging,2017-07-05,2017-07-29 04:40:35.294117632,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Wednesday,July,2017,3,Saturday,July,2017,3,Summer Sewald,West,GTX,550.00
UEXJN3Y6,Kami Bicknell,GTX Plus Basic,Konex,Won,2017-07-05,2017-07-12 00:00:00.000000000,1230.00,technolgy,1980,7708.38,13756,United States,Indépendant,Wednesday,July,2017,3,Wednesday,July,2017,3,Summer Sewald,West,GTX,1096.00
QP0QCP8Y,Kary Hendrixson,GTX Plus Pro,Dalttechnology,Engaging,2017-07-05,2017-07-29 17:37:25.970149376,472.00,software,2013,98.79,96,United States,Bubba Gump,Wednesday,July,2017,3,Saturday,July,2017,3,Summer Sewald,West,GTX,5482.00
MCQGU5EA,Kary Hendrixson,GTX Basic,Sunnamplex,Won,2017-07-05,2017-07-15 00:00:00.000000000,443.00,marketing,2008,894.37,1593,Poland,Indépendant,Wednesday,July,2017,3,Saturday,July,2017,3,Summer Sewald,West,GTX,550.00
M0IN22XH,Kary Hendrixson,GTX Plus Basic,Zoomit,Won,2017-07-05,2017-09-26 00:00:00.000000000,1043.00,entertainment,1992,324.19,978,United States,Indépendant,Wednesday,July,2017,3,Tuesday,September,2017,3,Summer Sewald,West,GTX,1096.00
8HWWW76K,Lajuana Vencill,GTX Basic,dambase,Lost,2017-07-05,2017-07-07 00:00:00.000000000,0.00,marketing,1995,2173.98,2928,United States,Inity,Wednesday,July,2017,3,Friday,July,2017,3,Dustin Brinkmann,Central,GTX,550.00
707CQDQK,Markita Hansen,MG Special,Groovestreet,Lost,2017-07-05,2017-08-23 00:00:00.000000000,0.00,retail,2003,223.80,299,United States,Indépendant,Wednesday,July,2017,3,Wednesday,August,2017,3,Celia Rouche,West,MG,55.00
4PTCB3CS,Marty Freudenburg,MG Advanced,Globex Corporation,Lost,2017-07-05,2017-07-13 00:00:00.000000000,0.00,technolgy,2000,1223.72,2497,Norway,Indépendant,Wednesday,July,2017,3,Thursday,July,2017,3,Melvin Marxen,Central,MG,3393.00
IEB855X8,Marty Freudenburg,MG Advanced,Codehow,Won,2017-07-05,2017-08-08 00:00:00.000000000,3458.00,software,1998,2714.90,2641,United States,Acme Corporation,Wednesday,July,2017,3,Tuesday,August,2017,3,Melvin Marxen,Central,MG,3393.00
IDA8D96H,Maureen Marcano,GTX Plus Pro,Zoomit,Lost,2017-07-05,2017-07-13 00:00:00.000000000,0.00,entertainment,1992,324.19,978,United States,Indépendant,Wednesday,July,2017,3,Thursday,July,2017,3,Summer Sewald,West,GTX,5482.00
DLQNAOWB,Rosalina Dieter,MG Special,Plusstrip,Lost,2017-07-05,2017-07-07 00:00:00.000000000,0.00,entertainment,2002,349.81,315,United States,Indépendant,Wednesday,July,2017,3,Friday,July,2017,3,Celia Rouche,West,MG,55.00
K7056XS7,Rosie Papadopoulos,MG Advanced,Kinnamplus,Engaging,2017-07-05,2017-07-31 03:58:00.991735552,472.00,retail,2004,702.72,1831,United States,Indépendant,Wednesday,July,2017,3,Monday,July,2017,3,Cara Losch,East,MG,3393.00
R9V8QAPK,Rosie Papadopoulos,MG Special,Kan-code,Won,2017-07-05,2017-07-14 00:00:00.000000000,58.00,software,1982,11698.03,34288,United States,Indépendant,Wednesday,July,2017,3,Friday,July,2017,3,Cara Losch,East,MG,55.00
P6KXSJPD,Versie Hillebrand,MG Special,Codehow,Lost,2017-07-05,2017-07-10 00:00:00.000000000,0.00,software,1998,2714.90,2641,United States,Acme Corporation,Wednesday,July,2017,3,Monday,July,2017,3,Dustin Brinkmann,Central,MG,55.00
KM0RKC4Q,Vicki Laflamme,GTX Basic,Hottechi,Lost,2017-07-05,2017-07-06 00:00:00.000000000,0.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Wednesday,July,2017,3,Thursday,July,2017,3,Celia Rouche,West,GTX,550.00
58TUIJ6D,Zane Levy,GTXPro,Cheers,Lost,2017-07-05,2017-07-17 00:00:00.000000000,0.00,entertainment,1993,4269.90,6472,United States,Massive Dynamic,Wednesday,July,2017,3,Monday,July,2017,3,Summer Sewald,West,Inconnu,1096.00
BXOIQHTS,Zane Levy,GTX Basic,Y-corporation,Won,2017-07-05,2017-09-20 00:00:00.000000000,658.00,employment,1983,2871.35,9561,United States,Indépendant,Wednesday,July,2017,3,Wednesday,September,2017,3,Summer Sewald,West,GTX,550.00
CC3B5DSU,Anna Snelling,GTX Plus Pro,Treequote,Lost,2017-07-06,2017-07-16 00:00:00.000000000,0.00,telecommunications,1988,5266.09,8595,United States,Sonron,Thursday,July,2017,3,Sunday,July,2017,3,Dustin Brinkmann,Central,GTX,5482.00
GLM4XZLI,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-07-06,2017-07-07 00:00:00.000000000,0.00,marketing,1999,1197.44,2570,United States,Indépendant,Thursday,July,2017,3,Friday,July,2017,3,Rocco Neubert,East,GTX,5482.00
K8VBNOW9,Cassey Cress,GTX Plus Pro,Plussunin,Won,2017-07-06,2017-09-01 00:00:00.000000000,4791.00,retail,2003,1419.98,4018,United States,Indépendant,Thursday,July,2017,3,Friday,September,2017,3,Rocco Neubert,East,GTX,5482.00
3GEDSDVN,Cecily Lampkin,GTX Basic,Inity,Won,2017-07-06,2017-07-08 00:00:00.000000000,590.00,marketing,1986,2403.58,8801,United States,Indépendant,Thursday,July,2017,3,Saturday,July,2017,3,Dustin Brinkmann,Central,GTX,550.00
R0ZYAJFM,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2017-07-06,2017-07-14 00:00:00.000000000,5629.00,medical,2002,3178.24,4540,United States,Indépendant,Thursday,July,2017,3,Friday,July,2017,3,Dustin Brinkmann,Central,GTX,5482.00
BRFZCNMP,Corliss Cosme,GTX Plus Basic,Inconnu,Engaging,2017-07-06,2017-08-04 04:24:06.288209664,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,July,2017,3,Friday,August,2017,3,Cara Losch,East,GTX,1096.00
R8X2RVQ2,Corliss Cosme,GTXPro,Vehement Capital Partners,Lost,2017-07-06,2017-07-15 00:00:00.000000000,0.00,finance,1993,646.10,883,United States,Golddex,Thursday,July,2017,3,Saturday,July,2017,3,Cara Losch,East,Inconnu,1096.00
E2KGQVEO,Daniell Hammack,MG Advanced,Inconnu,Engaging,2017-07-06,2017-07-27 12:42:21.176470528,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,July,2017,3,Thursday,July,2017,3,Rocco Neubert,East,MG,3393.00
DFG6OP8T,Daniell Hammack,GTX Plus Pro,Massive Dynamic,Lost,2017-07-06,2017-07-18 00:00:00.000000000,0.00,entertainment,1989,665.06,1095,United States,Indépendant,Thursday,July,2017,3,Tuesday,July,2017,3,Rocco Neubert,East,GTX,5482.00
JB4MECWM,Daniell Hammack,GTXPro,Xx-zobam,Lost,2017-07-06,2017-07-07 00:00:00.000000000,0.00,entertainment,1989,3838.39,8274,United States,Indépendant,Thursday,July,2017,3,Friday,July,2017,3,Rocco Neubert,East,Inconnu,1096.00
CDGA1SD7,Darcel Schlecht,GTXPro,Streethex,Won,2017-07-06,2017-09-12 00:00:00.000000000,4323.00,retail,1988,1376.80,1165,Belgium,Indépendant,Thursday,July,2017,3,Tuesday,September,2017,3,Melvin Marxen,Central,Inconnu,1096.00
SBILEY2W,Darcel Schlecht,GTXPro,Treequote,Won,2017-07-06,2017-07-12 00:00:00.000000000,5085.00,telecommunications,1988,5266.09,8595,United States,Sonron,Thursday,July,2017,3,Wednesday,July,2017,3,Melvin Marxen,Central,Inconnu,1096.00
JMTKEPXF,Donn Cantrell,MG Advanced,Zotware,Won,2017-07-06,2017-07-17 00:00:00.000000000,2996.00,software,1979,4478.47,13809,United States,Indépendant,Thursday,July,2017,3,Monday,July,2017,3,Rocco Neubert,East,MG,3393.00
937CNF5D,Garret Kinder,GTXPro,Condax,Won,2017-07-06,2017-07-14 00:00:00.000000000,4682.00,medical,2017,4.54,9,United States,Indépendant,Thursday,July,2017,3,Friday,July,2017,3,Cara Losch,East,Inconnu,1096.00
EQ399D3M,Hayden Neloms,MG Advanced,Sonron,Won,2017-07-06,2017-07-14 00:00:00.000000000,3250.00,telecommunications,1999,1699.85,5108,United States,Indépendant,Thursday,July,2017,3,Friday,July,2017,3,Celia Rouche,West,MG,3393.00
DOVNGYN4,Kami Bicknell,GTX Basic,Green-Plus,Lost,2017-07-06,2017-07-12 00:00:00.000000000,0.00,services,2003,692.19,1922,United States,Indépendant,Thursday,July,2017,3,Wednesday,July,2017,3,Summer Sewald,West,GTX,550.00
A0IS9TWV,Kary Hendrixson,GTXPro,Kan-code,Lost,2017-07-06,2017-07-16 00:00:00.000000000,0.00,software,1982,11698.03,34288,United States,Indépendant,Thursday,July,2017,3,Sunday,July,2017,3,Summer Sewald,West,Inconnu,1096.00
E7TDBIDS,Kary Hendrixson,GTXPro,Kan-code,Won,2017-07-06,2017-09-06 00:00:00.000000000,5323.00,software,1982,11698.03,34288,United States,Indépendant,Thursday,July,2017,3,Wednesday,September,2017,3,Summer Sewald,West,Inconnu,1096.00
TIFPUXSQ,Marty Freudenburg,GTX Basic,Condax,Lost,2017-07-06,2017-07-07 00:00:00.000000000,0.00,medical,2017,4.54,9,United States,Indépendant,Thursday,July,2017,3,Friday,July,2017,3,Melvin Marxen,Central,GTX,550.00
LXDCC260,Marty Freudenburg,GTX Plus Pro,Funholding,Won,2017-07-06,2017-07-07 00:00:00.000000000,5966.00,finance,1991,2819.50,7227,United States,Golddex,Thursday,July,2017,3,Friday,July,2017,3,Melvin Marxen,Central,GTX,5482.00
81PWOUF0,Maureen Marcano,GTXPro,Inconnu,Engaging,2017-07-06,2017-07-29 18:49:00.845070336,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,July,2017,3,Saturday,July,2017,3,Summer Sewald,West,Inconnu,1096.00
1Z72JRDI,Maureen Marcano,MG Advanced,Labdrill,Won,2017-07-06,2017-07-16 00:00:00.000000000,3452.00,medical,1985,2741.37,9226,United States,Indépendant,Thursday,July,2017,3,Sunday,July,2017,3,Summer Sewald,West,MG,3393.00
XTBADYHW,Moses Frase,MG Special,Toughzap,Lost,2017-07-06,2017-07-17 00:00:00.000000000,0.00,retail,1995,332.43,799,United States,Indépendant,Thursday,July,2017,3,Monday,July,2017,3,Dustin Brinkmann,Central,MG,55.00
PPDU7OWD,Moses Frase,MG Advanced,Stanredtax,Lost,2017-07-06,2017-07-13 00:00:00.000000000,0.00,finance,1987,1698.20,3798,United States,Indépendant,Thursday,July,2017,3,Thursday,July,2017,3,Dustin Brinkmann,Central,MG,3393.00
CJ05Q2G5,Rosalina Dieter,GTX Basic,Labdrill,Lost,2017-07-06,2017-07-11 00:00:00.000000000,0.00,medical,1985,2741.37,9226,United States,Indépendant,Thursday,July,2017,3,Tuesday,July,2017,3,Celia Rouche,West,GTX,550.00
MON3JWUF,Vicki Laflamme,GTX Basic,Faxquote,Won,2017-07-06,2017-07-13 00:00:00.000000000,583.00,telecommunications,1995,1825.82,5595,United States,Sonron,Thursday,July,2017,3,Thursday,July,2017,3,Celia Rouche,West,GTX,550.00
SFMKU2FV,Violet Mclelland,MG Special,Ontomedia,Lost,2017-07-06,2017-07-16 00:00:00.000000000,0.00,employment,1997,882.12,2769,United States,Indépendant,Thursday,July,2017,3,Sunday,July,2017,3,Cara Losch,East,MG,55.00
9FH2VYQQ,Zane Levy,GTX Plus Basic,Goodsilron,Lost,2017-07-06,2017-07-13 00:00:00.000000000,0.00,marketing,2000,2952.73,5107,United States,Indépendant,Thursday,July,2017,3,Thursday,July,2017,3,Summer Sewald,West,GTX,1096.00
PMVKMS6A,Zane Levy,GTX Basic,J-Texon,Won,2017-07-06,2017-09-27 00:00:00.000000000,507.00,retail,1989,1388.67,3583,United States,Indépendant,Thursday,July,2017,3,Wednesday,September,2017,3,Summer Sewald,West,GTX,550.00
E62A05BH,Anna Snelling,GTX Basic,Inity,Lost,2017-07-07,2017-07-15 00:00:00.000000000,0.00,marketing,1986,2403.58,8801,United States,Indépendant,Friday,July,2017,3,Saturday,July,2017,3,Dustin Brinkmann,Central,GTX,550.00
U3GCADFV,Anna Snelling,MG Special,Rangreen,Lost,2017-07-07,2017-07-13 00:00:00.000000000,0.00,technolgy,1987,2938.67,8775,Panama,Indépendant,Friday,July,2017,3,Thursday,July,2017,3,Dustin Brinkmann,Central,MG,55.00
CFI2GXN1,Boris Faz,GTXPro,Inconnu,Engaging,2017-07-07,2017-08-09 03:45:52.941176576,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Friday,July,2017,3,Wednesday,August,2017,3,Rocco Neubert,East,Inconnu,1096.00
611J0LEK,Boris Faz,GTX Basic,Betasoloin,Won,2017-07-07,2017-07-09 00:00:00.000000000,574.00,medical,1999,251.41,495,United States,Indépendant,Friday,July,2017,3,Sunday,July,2017,3,Rocco Neubert,East,GTX,550.00
5M5TW9RC,Cassey Cress,GTX Plus Basic,Umbrella Corporation,Engaging,2017-07-07,2017-07-31 00:44:08.275862016,472.00,finance,1998,2022.14,5113,United States,Indépendant,Friday,July,2017,3,Monday,July,2017,3,Rocco Neubert,East,GTX,1096.00
ZWA2ES4F,Cassey Cress,MG Special,Opentech,Won,2017-07-07,2017-09-07 00:00:00.000000000,48.00,finance,1994,355.23,853,United States,Indépendant,Friday,July,2017,3,Thursday,September,2017,3,Rocco Neubert,East,MG,55.00
LNT5B9XY,Cecily Lampkin,MG Special,Statholdings,Lost,2017-07-07,2017-07-17 00:00:00.000000000,0.00,employment,1997,291.27,586,United States,Indépendant,Friday,July,2017,3,Monday,July,2017,3,Dustin Brinkmann,Central,MG,55.00
CPQ348W9,Cecily Lampkin,GTX Basic,Isdom,Won,2017-07-07,2017-07-15 00:00:00.000000000,458.00,medical,2002,3178.24,4540,United States,Indépendant,Friday,July,2017,3,Saturday,July,2017,3,Dustin Brinkmann,Central,GTX,550.00
